UniqueID,timestamp_date,timestamp_time,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
ID371,19/01/2015,11:00:00,688,3.5,3,72.5,3,2,0,0,3
ID372,19/01/2015,12:00:00,923,4,1.5,70,9,2,0,0,3
ID373,19/01/2015,13:00:00,913,4,2,70,8,2,0,0,3
ID374,19/01/2015,14:00:00,815,5,3.5,66,7.5,3,0,0,3
ID375,19/01/2015,15:00:00,908,5,4,63.5,6,3,0,0,3
ID376,19/01/2015,16:00:00,1257,4,2.5,67.5,6.5,3,0,0,3
ID377,19/01/2015,17:00:00,2774,3.5,2.5,72.5,6,2,0,0,3
ID378,19/01/2015,18:00:00,2543,3.5,2.5,72.5,6,3,0,0,3
ID379,19/01/2015,19:00:00,1442,3.5,1.5,72.5,7,3,0,0,3
ID380,19/01/2015,20:00:00,893,3,1.5,75,6.5,3,0,0,3
ID381,19/01/2015,21:00:00,561,2.5,1.5,78,5.5,3,0,0,3
ID382,19/01/2015,22:00:00,356,2,1,75,3,2,0,0,3
ID383,19/01/2015,23:00:00,247,2,2,81,2,3,0,0,3
ID384,20/01/2015,00:00:00,85,1,0,87,3,3,0,0,3
ID385,20/01/2015,01:00:00,49,0.5,-1,90,6.5,1,0,0,3
ID386,20/01/2015,02:00:00,40,0,-1,93,3,1,0,0,3
ID387,20/01/2015,03:00:00,18,-0.5,-0.5,90,4,1,0,0,3
ID388,20/01/2015,04:00:00,32,-1,-2,93,3,1,0,0,3
ID389,20/01/2015,05:00:00,80,-0.5,-0.5,93,4,2,0,0,3
ID390,20/01/2015,06:00:00,520,-1,-2,93,5,1,0,0,3
ID391,20/01/2015,07:00:00,1791,-1,-3.5,96.5,6.5,1,0,0,3
ID392,20/01/2015,08:00:00,3700,-0.5,-3.5,96.5,7,1,0,0,3
ID393,20/01/2015,09:00:00,1818,0,-3,93,9,1,0,0,3
ID394,20/01/2015,10:00:00,806,1,0,87,5,2,0,0,3
ID395,20/01/2015,11:00:00,636,2.5,1,78,6,2,0,0,3
ID396,20/01/2015,12:00:00,894,3.5,1,78,9,1,0,0,3
ID397,20/01/2015,13:00:00,966,4.5,2,72.5,9,2,0,0,3
ID398,20/01/2015,14:00:00,806,5,2,68,11,2,0,0,3
ID399,20/01/2015,15:00:00,897,4,1,75,13,2,0,0,3
ID400,20/01/2015,16:00:00,1287,4,1,78,13,3,0,0,3
ID401,20/01/2015,17:00:00,2683,4,1,78,12,1,0,0,3
ID402,20/01/2015,18:00:00,2624,4,1,75,12,1,0,0,3
ID403,20/01/2015,19:00:00,1448,4,1,72.5,13,1,0,0,3
ID404,20/01/2015,20:00:00,758,4,1,70,14,2,0,0,3
ID405,20/01/2015,21:00:00,603,4,0.5,70,16,2,0,0,3
ID406,20/01/2015,22:00:00,447,4,0.5,70,17.5,1,0,0,3
ID407,20/01/2015,23:00:00,259,4,0,70,18.5,4,0,0,3
ID408,21/01/2015,00:00:00,151,3.5,-0.5,72.5,18,4,0,0,3
ID409,21/01/2015,01:00:00,70,3,-1.5,81,18.5,4,0,0,3
ID410,21/01/2015,02:00:00,56,3,-1,81,19,3,0,0,3
ID411,21/01/2015,03:00:00,24,3,-1,81,17,4,0,0,3
ID412,21/01/2015,04:00:00,41,3,-1,84,16,7,0,0,3
ID413,21/01/2015,05:00:00,81,3,-0.5,87,14,7,0,0,3
ID414,21/01/2015,06:00:00,522,3,-1,87,18,7,0,0,3
ID415,21/01/2015,07:00:00,1656,3,-1,87,18,3,0,0,3
ID416,21/01/2015,08:00:00,3655,3,-1,87,18,3,0,0,3
ID417,21/01/2015,09:00:00,1976,3,-1,87,18,3,0,0,3
ID418,21/01/2015,10:00:00,821,3,-1,87,17,3,0,0,3
ID419,21/01/2015,11:00:00,666,3,-1,87,16,3,0,0,3
ID420,21/01/2015,12:00:00,805,3,-1,87,17,7,0,0,3
ID421,21/01/2015,13:00:00,821,3.5,0,84,16,3,0,0,3
ID422,21/01/2015,14:00:00,701,3,-1,87,17,4,0,0,3
ID423,21/01/2015,15:00:00,759,3,-1,87,18,4,0,0,3
ID424,21/01/2015,16:00:00,1217,3,-1,87,16,4,0,0,3
ID425,21/01/2015,17:00:00,2503,3,-0.5,84,14,4,0,0,3
ID426,21/01/2015,18:00:00,2511,3,0,87,11,4,0,0,3
ID427,21/01/2015,19:00:00,1359,3,0,87,13,7,0,0,3
ID428,21/01/2015,20:00:00,890,3,0.5,81,9,4,0,0,3
ID429,21/01/2015,21:00:00,666,3,2,81,6,4,0,0,3
ID430,21/01/2015,22:00:00,480,3,2,81,6,3,0,0,3
ID431,21/01/2015,23:00:00,351,3,2.5,81,3,1,0,0,3
ID432,22/01/2015,00:00:00,138,2.5,2.5,84,2,1,0,0,3
ID433,22/01/2015,01:00:00,81,2,2,87,2,2,0,0,3
ID434,22/01/2015,02:00:00,54,2,2,87,2,3,0,0,3
ID435,22/01/2015,03:00:00,37,2,1,87,5.5,4,0,0,3
ID436,22/01/2015,04:00:00,39,2,1,87,5,3,0,0,3
ID437,22/01/2015,05:00:00,89,2,1,87,5,3,0,0,3
ID438,22/01/2015,06:00:00,512,2,2,84,2,3,0,0,3
ID439,22/01/2015,07:00:00,1677,2,2,81,2,3,0,0,3
ID440,22/01/2015,08:00:00,3828,2,1,81,5,3,0,0,3
ID441,22/01/2015,09:00:00,1911,2.5,2.5,78,2,3,0,0,3
ID442,22/01/2015,10:00:00,789,4,1.5,70,9,3,0,0,3
ID443,22/01/2015,11:00:00,713,4,1.5,67.5,10,3,0,0,3
ID444,22/01/2015,12:00:00,914,5,2,59,13,2,0,0,3
ID445,22/01/2015,13:00:00,935,5,2,57,13,2,0,0,3
ID446,22/01/2015,14:00:00,867,4.5,1.5,59,14,2,0,0,3
ID447,22/01/2015,15:00:00,885,4,1,61,13,2,0,0,3
ID448,22/01/2015,16:00:00,1328,4,1,63,12,3,0,0,3
ID449,22/01/2015,17:00:00,2457,3.5,0.5,63,12,3,0,0,3
ID450,22/01/2015,18:00:00,2422,3,0,65,9,3,0,0,3
ID451,22/01/2015,19:00:00,1350,2,0,70,6.5,2,0,0,3
ID452,22/01/2015,20:00:00,850,2,0,70,6.5,1,0,0,3
ID453,22/01/2015,21:00:00,640,0,-2,80,6,1,0,0,3
ID454,22/01/2015,22:00:00,438,0,0,80,2,1,0,0,3
ID455,22/01/2015,23:00:00,324,0,-1,80,3,1,0,0,3
ID456,23/01/2015,00:00:00,171,-0.5,-2,86.5,5.5,1,0,0,3
ID457,23/01/2015,01:00:00,96,-1,-3,86,6,1,0,0,3
ID458,23/01/2015,02:00:00,58,-1,-3,86,6,4,0,0,3
ID459,23/01/2015,03:00:00,41,-0.5,-1.5,83,5,3,0,0,3
ID460,23/01/2015,04:00:00,31,-1,-2,86,5,3,0,0,3
ID461,23/01/2015,05:00:00,80,-1,-3,86,6,4,0,0,3
ID462,23/01/2015,06:00:00,426,-1.5,-2.5,89.5,5,1,0,0,3
ID463,23/01/2015,07:00:00,1494,-1,-3.5,86,6.5,1,0,0,3
ID464,23/01/2015,08:00:00,3328,-0.5,-3.5,83,7,1,0,0,3
ID465,23/01/2015,09:00:00,1839,0.5,-2,84,6.5,1,0,0,3
ID466,23/01/2015,10:00:00,894,2,-0.5,75,7.5,1,0,0,3
ID467,23/01/2015,11:00:00,794,3.5,0.5,67.5,12,1,0,0,3
ID468,23/01/2015,12:00:00,1084,4.5,1,65.5,16.5,1,0,0,3
ID469,23/01/2015,13:00:00,1053,5,1.5,66,17.5,1,0,0,3
ID470,23/01/2015,14:00:00,1005,5,1,66,19.5,1,0,0,3
ID471,23/01/2015,15:00:00,1002,5,2,66,17,1,0,0,3
ID472,23/01/2015,16:00:00,1421,4,1,75,12,1,0,0,3
ID473,23/01/2015,17:00:00,2388,4,1,75,14,1,0,0,3
ID474,23/01/2015,18:00:00,1946,4.5,1.5,78.5,14,2,0,0,3
ID475,23/01/2015,19:00:00,1126,6,2.5,76,18.5,2,0,0,3
ID476,23/01/2015,20:00:00,687,6.5,2.5,78.5,24,2,0,0,3
ID477,23/01/2015,21:00:00,421,7,4,87,20,7,0,0,3
ID478,23/01/2015,22:00:00,208,7.5,3.5,87,23,7,0,0,3
ID479,23/01/2015,23:00:00,299,8,4,87,24,7,0,0,3
ID480,24/01/2015,00:00:00,186,8,4.5,93,22.5,7,0,1,3
ID481,24/01/2015,01:00:00,141,9,6,90.5,18,7,0,1,3
ID482,24/01/2015,02:00:00,142,7,4,87,18.5,26,0,1,3
ID483,24/01/2015,03:00:00,121,6.5,3.5,81,18,3,0,1,3
ID484,24/01/2015,04:00:00,70,6,2.5,76,18.5,2,0,1,3
ID485,24/01/2015,05:00:00,61,5.5,1.5,73.5,24,1,0,1,3
ID486,24/01/2015,06:00:00,76,5,1,76,19,1,0,1,3
ID487,24/01/2015,07:00:00,142,4,1,81,14,1,0,1,3
ID488,24/01/2015,08:00:00,318,4.5,1,75.5,16,1,0,1,3
ID489,24/01/2015,09:00:00,723,5,1.5,70,18,1,0,1,3
ID490,24/01/2015,10:00:00,1086,5.5,1.5,68,24,1,0,1,3
ID491,24/01/2015,11:00:00,1411,6,2,66,24,1,0,1,3
ID492,24/01/2015,12:00:00,1636,6,2,61,24,1,0,1,3
ID493,24/01/2015,13:00:00,1769,7,3.5,61,22,1,0,1,3
ID494,24/01/2015,14:00:00,1796,7,4,61,20,2,0,1,3
ID495,24/01/2015,15:00:00,1798,7,3,61,22,1,0,1,3
ID496,24/01/2015,16:00:00,1597,6.5,3.5,63.5,17,1,0,1,3
ID497,24/01/2015,17:00:00,1226,6,3,66,15,1,0,1,3
ID498,24/01/2015,18:00:00,837,5.5,2.5,68,13,1,0,1,3
ID499,24/01/2015,19:00:00,709,5,2,68,14,1,0,1,3
ID500,24/01/2015,20:00:00,526,4.5,1.5,70,13,1,0,1,3
ID501,24/01/2015,21:00:00,393,4,1,72.5,13,1,0,1,3
ID502,24/01/2015,22:00:00,401,3.5,0.5,75,13,1,0,1,3
ID503,24/01/2015,23:00:00,374,3,-0.5,81,13,1,0,1,3
ID504,25/01/2015,00:00:00,347,3,0,81,13,1,0,1,3
ID505,25/01/2015,01:00:00,261,2,-1.5,87,12,1,0,1,3
ID506,25/01/2015,02:00:00,216,2,-1,81,10,1,0,1,3
ID507,25/01/2015,03:00:00,162,2,-2,87,14,1,0,1,3
ID508,25/01/2015,04:00:00,107,2,-2,84,13,1,0,1,3
ID509,25/01/2015,05:00:00,70,2,-1.5,87,12,1,0,1,3
ID510,25/01/2015,06:00:00,83,2,-2,87,13,1,0,1,3
ID511,25/01/2015,07:00:00,108,2,-2,87,15,1,0,1,3
ID512,25/01/2015,08:00:00,226,3,-0.5,81,15,1,0,1,3
ID513,25/01/2015,09:00:00,529,3.5,0.5,78,13,3,0,1,3
ID514,25/01/2015,10:00:00,857,5,2,70,15,4,0,1,3
ID515,25/01/2015,11:00:00,1195,6.5,4,68.5,13,4,0,1,3
ID516,25/01/2015,12:00:00,1478,8.5,5.5,62,19.5,3,0,1,3
ID517,25/01/2015,13:00:00,1705,8,5,66,18,3,0,1,3
ID518,25/01/2015,14:00:00,1519,9,6,66,22,3,0,1,3
ID519,25/01/2015,15:00:00,1477,8,5,71,21,3,0,1,3
ID520,25/01/2015,16:00:00,1238,8,5,71,18,3,0,1,3
ID521,25/01/2015,17:00:00,875,8,5,71,19.5,3,0,1,3
ID522,25/01/2015,18:00:00,810,8,5,73.5,19.5,3,0,1,3
ID523,25/01/2015,19:00:00,566,8,5,76,19.5,3,0,1,3
ID524,25/01/2015,20:00:00,423,8,5,76,18.5,3,0,1,3
ID525,25/01/2015,21:00:00,335,8,5,82,18.5,4,0,1,3
ID526,25/01/2015,22:00:00,297,8,5,82,18,4,0,1,3
ID527,25/01/2015,23:00:00,210,8,5,82,18,4,0,1,3
ID528,26/01/2015,00:00:00,115,8,5,87,19,7,0,0,3
ID529,26/01/2015,01:00:00,74,8.5,5.5,87,18,4,0,0,3
ID530,26/01/2015,02:00:00,34,9,6,87,21.5,4,0,0,3
ID531,26/01/2015,03:00:00,33,9,6,87,19.5,4,0,0,3
ID532,26/01/2015,04:00:00,47,9,6.5,87,16,3,0,0,3
ID533,26/01/2015,05:00:00,88,9.5,7,84.5,17,3,0,0,3
ID534,26/01/2015,06:00:00,472,10,7.5,82,18.5,7,0,0,3
ID535,26/01/2015,07:00:00,1619,10,7.5,88,18.5,3,0,0,3
ID536,26/01/2015,08:00:00,3589,10,8,85,18,3,0,0,3
ID537,26/01/2015,09:00:00,1844,10.5,9,85,19.5,3,0,0,3
ID538,26/01/2015,10:00:00,603,10,7.5,85,16.5,7,0,0,3
ID539,26/01/2015,11:00:00,621,10,7,71.5,23,3,0,0,3
ID540,26/01/2015,12:00:00,841,10,7,62.5,24,2,0,0,3
ID541,26/01/2015,13:00:00,884,9,6,64,19.5,3,0,0,3
ID542,26/01/2015,14:00:00,796,9,6,60,22,2,0,0,3
ID543,26/01/2015,15:00:00,904,8,4.5,62,23,2,0,0,3
ID544,26/01/2015,16:00:00,1319,8,4.5,62,21.5,2,0,0,3
ID545,26/01/2015,17:00:00,2723,8,5,62,19,2,0,0,3
ID546,26/01/2015,18:00:00,2509,7.5,4.5,64,18,1,0,0,3
ID547,26/01/2015,19:00:00,1457,7,4,66,20,1,0,0,3
ID548,26/01/2015,20:00:00,941,7,4,66,17,1,0,0,3
ID549,26/01/2015,21:00:00,550,6.5,3.5,68.5,17,1,0,0,3
ID550,26/01/2015,22:00:00,433,6,3,76,14,1,0,0,3
ID551,26/01/2015,23:00:00,214,6,3,76,15,1,0,0,3
ID552,27/01/2015,00:00:00,133,5.5,2.5,76,14,1,0,0,3
ID553,27/01/2015,01:00:00,69,5,2,78.5,15,1,0,0,3
ID554,27/01/2015,02:00:00,30,5,2,76,14,1,0,0,3
ID555,27/01/2015,03:00:00,33,5,2,76,12,1,0,0,3
ID556,27/01/2015,04:00:00,43,5,2,76,12,1,0,0,3
ID557,27/01/2015,05:00:00,88,5.5,2.5,78.5,13,1,0,0,3
ID558,27/01/2015,06:00:00,571,6,3.5,76,12,1,0,0,3
ID559,27/01/2015,07:00:00,1913,6,3,76,15,1,0,0,3
ID560,27/01/2015,08:00:00,3835,5.5,2.5,78.5,15,1,0,0,3
ID561,27/01/2015,09:00:00,1900,6.5,3.5,73.5,15,2,0,0,3
ID562,27/01/2015,10:00:00,874,7,4,73.5,18,2,0,0,3
ID563,27/01/2015,11:00:00,763,8,5,71,19,2,0,0,3
ID564,27/01/2015,12:00:00,999,9,6,66,17,2,0,0,3
ID565,27/01/2015,13:00:00,977,9,6,66,19.5,3,0,0,3
ID566,27/01/2015,14:00:00,866,9,6,68.5,19,3,0,0,3
ID567,27/01/2015,15:00:00,976,8,5.5,71,16,3,0,0,3
ID568,27/01/2015,16:00:00,1346,8,6,71,11,3,0,0,3
ID569,27/01/2015,17:00:00,2724,8,7,71,7,3,0,0,3
ID570,27/01/2015,18:00:00,2750,8,6,71,11,3,0,0,3
ID571,27/01/2015,19:00:00,1539,8,4.5,71,22,3,0,0,3
ID572,27/01/2015,20:00:00,1001,8,5,64,19.5,3,0,0,3
ID573,27/01/2015,21:00:00,642,8,5,66,18,4,0,0,3
ID574,27/01/2015,22:00:00,566,7,4,71,15,4,0,0,3
ID575,27/01/2015,23:00:00,362,7,4,71,18,4,0,0,3
ID576,28/01/2015,00:00:00,190,7,4,73.5,19.5,3,0,0,3
ID577,28/01/2015,01:00:00,78,7,3,76,23,3,0,0,3
ID578,28/01/2015,02:00:00,57,7,3,76,22,4,0,0,3
ID579,28/01/2015,03:00:00,59,7,3,81,25,4,0,0,3
ID580,28/01/2015,04:00:00,39,8,4.5,76,22,4,0,0,3
ID581,28/01/2015,05:00:00,99,8,4.5,82,23,4,0,0,3
ID582,28/01/2015,06:00:00,575,9,5.5,79,24,3,0,0,3
ID583,28/01/2015,07:00:00,1536,9,6,87,24,7,0,0,3
ID584,28/01/2015,08:00:00,3576,10,7,88,24,3,0,0,3
ID585,28/01/2015,09:00:00,1788,10,7,88,29,7,0,0,3
ID586,28/01/2015,10:00:00,522,10.5,9,91,32.5,7,0,0,3
ID587,28/01/2015,11:00:00,558,10.5,8.5,67,40,2,0,0,3
ID588,28/01/2015,12:00:00,624,7.5,2.5,73.5,41.5,7,0,0,3
ID589,28/01/2015,13:00:00,629,6.5,1.5,71,38,7,0,0,3
ID590,28/01/2015,14:00:00,665,7,2,59,37,2,0,0,3
ID591,28/01/2015,15:00:00,823,6.5,1.5,55,37,2,0,0,3
ID592,28/01/2015,16:00:00,1269,6,1,53,34,2,0,0,3
ID593,28/01/2015,17:00:00,2426,5.5,0.5,53,33.5,1,0,0,3
ID594,28/01/2015,18:00:00,2377,5,0,53,31.5,1,0,0,3
ID595,28/01/2015,19:00:00,1413,5,0.5,57,26,1,0,0,3
ID596,28/01/2015,20:00:00,854,4,-1,63,27,1,0,0,3
ID597,28/01/2015,21:00:00,652,4,-1,65,29,1,0,0,3
ID598,28/01/2015,22:00:00,451,4,-1,65,29,1,0,0,3
ID599,28/01/2015,23:00:00,276,3.5,-1.5,72.5,28,1,0,0,3
ID600,29/01/2015,00:00:00,122,3,-2,75,26,2,0,0,3
ID601,29/01/2015,01:00:00,106,3,-3,78,30,2,0,0,3
ID602,29/01/2015,02:00:00,34,3,-3,75,30,1,0,0,3
ID603,29/01/2015,03:00:00,38,3,-2.5,75,29.5,2,0,0,3
ID604,29/01/2015,04:00:00,33,3,-2,75,28,1,0,0,3
ID605,29/01/2015,05:00:00,76,3,-2,75,28,1,0,0,3
ID606,29/01/2015,06:00:00,529,3,-2,81,22,1,0,0,3
ID607,29/01/2015,07:00:00,1760,3,-2,81,21,2,0,0,3
ID608,29/01/2015,08:00:00,3783,3,-2,81,24,2,0,0,3
ID609,29/01/2015,09:00:00,1905,4.5,-0.5,72.5,26,2,0,0,3
ID610,29/01/2015,10:00:00,811,5.5,1,68,27,2,0,0,3
ID611,29/01/2015,11:00:00,700,6,1,63.5,35,3,0,0,3
ID612,29/01/2015,12:00:00,889,6,1,61,30.5,3,0,0,3
ID613,29/01/2015,13:00:00,894,6.5,1.5,59,31.5,2,0,0,3
ID614,29/01/2015,14:00:00,757,6.5,1.5,59,31.5,3,0,0,3
ID615,29/01/2015,15:00:00,580,4.5,-0.5,78.5,28.5,7,0,0,3
ID616,29/01/2015,16:00:00,922,4,-0.5,75.5,25,7,0,0,3
ID617,29/01/2015,17:00:00,1984,3,-1.5,75,20.5,2,0,0,3
ID618,29/01/2015,18:00:00,2076,3,-1.5,75,19.5,2,0,0,3
ID619,29/01/2015,19:00:00,1237,3,-2,75,26,2,0,0,3
ID620,29/01/2015,20:00:00,770,3,-2,72.5,26,2,0,0,3
ID621,29/01/2015,21:00:00,525,2.5,-2.5,81,23,26,0,0,3
ID622,29/01/2015,22:00:00,430,2.5,-2.5,78,24,3,0,0,3
ID623,29/01/2015,23:00:00,314,3,-2,75,25,3,0,0,3
ID624,30/01/2015,00:00:00,190,3,-2,75,24,3,0,0,3
ID625,30/01/2015,01:00:00,80,3,-2,81,22,7,0,0,3
ID626,30/01/2015,02:00:00,79,3,-1,81,17,7,0,0,3
ID627,30/01/2015,03:00:00,60,3.5,-0.5,75.5,17,1,0,0,3
ID628,30/01/2015,04:00:00,45,4,0,78,19.5,7,0,0,3
ID629,30/01/2015,05:00:00,74,3,-0.5,87,15,26,0,0,3
ID630,30/01/2015,06:00:00,426,3,0.5,93,9,26,0,0,3
ID631,30/01/2015,07:00:00,1388,2.5,0,90,9,26,0,0,3
ID632,30/01/2015,08:00:00,3090,2,-2.5,90,18.5,3,0,0,3
ID633,30/01/2015,09:00:00,1667,2,-2.5,87,16,3,0,0,3
ID634,30/01/2015,10:00:00,766,2.5,-1.5,84,16,3,0,0,3
ID635,30/01/2015,11:00:00,762,4,0,75,18.5,2,0,0,3
ID636,30/01/2015,12:00:00,967,5.5,1.5,73.5,20,2,0,0,3
ID637,30/01/2015,13:00:00,923,6,2,66,23,3,0,0,3
ID638,30/01/2015,14:00:00,849,6,2,71,21,3,0,0,3
ID639,30/01/2015,15:00:00,911,6,2.5,71,19.5,3,0,0,3
ID640,30/01/2015,16:00:00,1452,6,2.5,71,16.5,2,0,0,3
ID641,30/01/2015,17:00:00,2350,5.5,2.5,70.5,17,2,0,0,3
ID642,30/01/2015,18:00:00,1940,5.5,1.5,66,19.5,1,0,0,3
ID643,30/01/2015,19:00:00,1131,4.5,1.5,68,14,2,0,0,3
ID644,30/01/2015,20:00:00,734,5,1.5,68,17,1,0,0,3
ID645,30/01/2015,21:00:00,506,4,0.5,72.5,16.5,1,0,0,3
ID646,30/01/2015,22:00:00,384,3,-0.5,81,16,1,0,0,3
ID647,30/01/2015,23:00:00,397,3,-1,75,18,1,0,0,3
ID648,31/01/2015,00:00:00,379,2,-2,81,16,1,0,1,3
ID649,31/01/2015,01:00:00,281,2,-2.5,81,17.5,1,0,1,3
ID650,31/01/2015,02:00:00,252,2,-3,81,19.5,1,0,1,3
ID651,31/01/2015,03:00:00,163,1,-3.5,87,17,1,0,1,3
ID652,31/01/2015,04:00:00,96,2,-2.5,81,18,3,0,1,3
ID653,31/01/2015,05:00:00,80,2,-2.5,87,18,26,0,1,3
ID654,31/01/2015,06:00:00,62,2,-2,93,17,3,0,1,3
ID655,31/01/2015,07:00:00,129,3,-1,87,16,26,0,1,3
ID656,31/01/2015,08:00:00,182,3,-1,87,15,7,0,1,3
ID657,31/01/2015,09:00:00,468,3,-1,87,16,7,0,1,3
ID658,31/01/2015,10:00:00,705,3,-1,87,15,3,0,1,3
ID659,31/01/2015,11:00:00,926,4,0,81,18.5,3,0,1,3
ID660,31/01/2015,12:00:00,816,4,0,81,18.5,7,0,1,3
ID661,31/01/2015,13:00:00,409,3,-1,87,18,7,0,1,3
ID662,31/01/2015,14:00:00,521,3.5,-0.5,90,19.5,7,0,1,3
ID663,31/01/2015,15:00:00,632,5,1,78.5,21.5,7,0,1,3
ID664,31/01/2015,16:00:00,795,5,0,70,29,3,0,1,3
ID665,31/01/2015,17:00:00,840,5,1,70,24,7,0,1,3
ID666,31/01/2015,18:00:00,635,5,1,68,22,7,0,1,3
ID667,31/01/2015,19:00:00,565,5,0.5,63.5,26,4,0,1,3
ID668,31/01/2015,20:00:00,447,5,0.5,59,24,4,0,1,3
ID669,31/01/2015,21:00:00,305,4.5,-0.5,61,27,3,0,1,3
ID670,31/01/2015,22:00:00,276,4,-1,61,24,4,0,1,3
ID671,31/01/2015,23:00:00,286,4,-1,61,26,4,0,1,3
ID672,01/02/2015,00:00:00,273,4,-1,61,27,2,0,1,3
ID673,01/02/2015,01:00:00,246,2.5,-3,78.5,28,26,0,1,3
ID674,01/02/2015,02:00:00,156,2,-3,87,23,7,0,1,3
ID675,01/02/2015,03:00:00,83,2,-3,87,22,26,0,1,3
ID676,01/02/2015,04:00:00,59,2.5,-2.5,84,25,7,0,1,3
ID677,01/02/2015,05:00:00,43,4,-1,67.5,28,4,0,1,3
ID678,01/02/2015,06:00:00,50,4,-1.5,65,31.5,3,0,1,3
ID679,01/02/2015,07:00:00,90,4,-1.5,67.5,32,3,0,1,3
ID680,01/02/2015,08:00:00,208,4,-2,67.5,34,4,0,1,3
ID681,01/02/2015,09:00:00,411,4.5,-0.5,65.5,31,4,0,1,3
ID682,01/02/2015,10:00:00,655,4.5,-0.5,65.5,30,4,0,1,3
ID683,01/02/2015,11:00:00,884,5,0,63.5,30.5,4,0,1,3
ID684,01/02/2015,12:00:00,1117,5,0,66,30,3,0,1,3
ID685,01/02/2015,13:00:00,1083,6,1.5,61,29,3,0,1,3
ID686,01/02/2015,14:00:00,1082,5.5,1.5,63.5,24,3,0,1,3
ID687,01/02/2015,15:00:00,1007,5,1,63.5,24,3,0,1,3
ID688,01/02/2015,16:00:00,970,5,0,61,26,3,0,1,3
ID689,01/02/2015,17:00:00,724,4.5,0.5,61,19.5,3,0,1,3
ID690,01/02/2015,18:00:00,624,4,0,61,19.5,3,0,1,3
ID691,01/02/2015,19:00:00,502,4,0,61,18.5,4,0,1,3
ID692,01/02/2015,20:00:00,380,3.5,0,58,17,3,0,1,3
ID693,01/02/2015,21:00:00,256,2.5,-1.5,62.5,16,1,0,1,3
ID694,01/02/2015,22:00:00,244,2,-2,65,15,1,0,1,3
ID695,01/02/2015,23:00:00,158,1,-3,65,14,1,0,1,3
ID696,02/02/2015,00:00:00,124,1,-3,65,13,1,0,0,3
ID697,02/02/2015,01:00:00,64,1,-2.5,65,12,1,0,0,3
ID698,02/02/2015,02:00:00,40,0,-4,69,13,1,0,0,3
ID699,02/02/2015,03:00:00,77,-1,-6,69,16,1,0,0,3
ID700,02/02/2015,04:00:00,37,-1,-5.5,69,13,1,0,0,3
ID701,02/02/2015,05:00:00,72,0,-4,64,12,1,0,0,3
ID702,02/02/2015,06:00:00,407,-0.5,-4.5,66.5,14,1,0,0,3
ID703,02/02/2015,07:00:00,1543,0,-4.5,69,16,1,0,0,3
ID704,02/02/2015,08:00:00,3556,0.5,-3.5,67,12,1,0,0,3
ID705,02/02/2015,09:00:00,1704,1.5,-2.5,62.5,15,1,0,0,3
ID706,02/02/2015,10:00:00,737,2,-2,60,16,1,0,0,3
ID707,02/02/2015,11:00:00,686,2,-2,60,17,1,0,0,3
ID708,02/02/2015,12:00:00,765,2.5,-1.5,58,14,1,0,0,3
ID709,02/02/2015,13:00:00,817,3,-0.5,58,14,1,0,0,3
ID710,02/02/2015,14:00:00,761,3,-1,60,16,2,0,0,3
ID711,02/02/2015,15:00:00,766,3,-0.5,60,14,2,0,0,3
ID712,02/02/2015,16:00:00,1185,3,-1,60,15,2,0,0,3
ID713,02/02/2015,17:00:00,2534,2,-1.5,65,11,1,0,0,3
ID714,02/02/2015,18:00:00,2476,2,-1,67.5,11,1,0,0,3
ID715,02/02/2015,19:00:00,1394,2,-1,67.5,9,1,0,0,3
ID716,02/02/2015,20:00:00,842,1.5,-1,67.5,8,1,0,0,3
ID717,02/02/2015,21:00:00,508,1,-1,67.5,7,1,0,0,3
ID718,02/02/2015,22:00:00,343,1,-1.5,70,8,1,0,0,3
ID719,02/02/2015,23:00:00,202,0.5,-2,69.5,7,2,0,0,3
ID720,03/02/2015,00:00:00,94,1,-1.5,75,8,3,0,0,3
ID721,03/02/2015,01:00:00,64,1,-2,81,9,4,0,0,3
ID722,03/02/2015,02:00:00,27,1,-2,87,9,26,0,0,3
ID723,03/02/2015,03:00:00,20,1,-1,90,6.5,26,0,0,3
ID724,03/02/2015,04:00:00,21,1,-1,93,6.5,7,0,0,3
ID725,03/02/2015,05:00:00,63,1,-1,93,6.5,26,0,0,3
ID726,03/02/2015,06:00:00,356,1,-1.5,93,8,26,0,0,3
ID727,03/02/2015,07:00:00,1364,1,-1.5,93,9,26,0,0,3
ID728,03/02/2015,08:00:00,2972,1,-3,93,15,3,0,0,3
ID729,03/02/2015,09:00:00,1611,1,-3,93,13,3,0,0,3
ID730,03/02/2015,10:00:00,663,2,-1.5,87,11,3,0,0,3
ID731,03/02/2015,11:00:00,575,2.5,-1,87,13,3,0,0,3
ID732,03/02/2015,12:00:00,775,3,-1.5,81,17.5,3,0,0,3
ID733,03/02/2015,13:00:00,780,4,0,75,17,2,0,0,3
ID734,03/02/2015,14:00:00,706,4,0.5,78,17,2,0,0,3
ID735,03/02/2015,15:00:00,771,4,0,81,17,2,0,0,3
ID736,03/02/2015,16:00:00,1178,4,1,81,15,2,0,0,3
ID737,03/02/2015,17:00:00,2301,4,1,75,15,7,0,0,3
ID738,03/02/2015,18:00:00,2236,3,0,81,11,2,0,0,3
ID739,03/02/2015,19:00:00,1339,3,0,84,11,2,0,0,3
